session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,BOT,6,1.0,MEDIUM,6.0,121.787,0.1190223166843783,cool-down / aborted (>105% of run best)
FP1,BOT,7,1.0,MEDIUM,7.0,101.506,0.0318302387267904,kept
FP1,BOT,8,1.0,MEDIUM,8.0,129.845,0.0509683995922528,cool-down / aborted (>105% of run best)
FP1,BOT,9,1.0,MEDIUM,9.0,101.312,0.0288335517693315,kept
FP1,BOT,10,1.0,MEDIUM,10.0,145.321,0.1155963302752293,cool-down / aborted (>105% of run best)
FP1,BOT,11,1.0,MEDIUM,11.0,120.735,0.4756097560975609,pit in/out lap
FP1,BOT,13,2.0,MEDIUM,13.0,100.932,0.0653333333333333,short run (<5 clean laps)
FP1,BOT,14,2.0,MEDIUM,14.0,134.329,0.0364891518737672,pit in/out lap
FP1,BOT,16,3.0,SOFT,2.0,100.363,0.1516778523489932,kept
FP1,BOT,17,3.0,SOFT,3.0,139.678,0.0518731988472622,cool-down / aborted (>105% of run best)
FP1,BOT,18,3.0,SOFT,4.0,127.159,0.0136268343815513,cool-down / aborted (>105% of run best)
FP1,BOT,19,3.0,SOFT,5.0,125.789,0.082441113490364,cool-down / aborted (>105% of run best)
FP1,BOT,20,3.0,SOFT,6.0,99.284,0.0,kept
FP1,BOT,21,3.0,SOFT,7.0,143.5,0.1669793621013133,cool-down / aborted (>105% of run best)
FP1,BOT,22,3.0,SOFT,8.0,129.106,0.0489073881373569,cool-down / aborted (>105% of run best)
FP1,BOT,23,3.0,SOFT,9.0,134.914,0.2576204523107178,lap deleted (track limits)
FP1,BOT,24,3.0,SOFT,10.0,98.818,0.0272479564032697,kept
FP1,BOT,25,3.0,SOFT,11.0,126.238,0.0885416666666666,pit in/out lap
FP1,COL,3,2.0,MEDIUM,2.0,101.965,0.0787096774193548,kept
FP1,COL,4,2.0,MEDIUM,3.0,100.214,0.1561238223418573,kept
FP1,COL,5,2.0,MEDIUM,4.0,109.482,0.1856796116504854,cool-down / aborted (>105% of run best)
FP1,COL,6,2.0,MEDIUM,5.0,100.107,0.0309139784946236,kept
FP1,COL,7,2.0,MEDIUM,6.0,98.62,0.0436562073669849,kept
FP1,COL,8,2.0,MEDIUM,7.0,140.303,0.1388367729831144,cool-down / aborted (>105% of run best)
FP1,COL,9,2.0,MEDIUM,8.0,98.289,0.0780821917808219,kept
FP1,COL,10,2.0,MEDIUM,9.0,99.55,0.1616847826086956,kept
FP1,COL,11,2.0,MEDIUM,10.0,98.593,0.0562414266117969,kept
FP1,COL,12,2.0,MEDIUM,11.0,120.656,0.004343105320304,pit in/out lap
FP1,COL,14,3.0,MEDIUM,14.0,98.918,0.2571428571428571,short run (<5 clean laps)
FP1,COL,15,3.0,MEDIUM,15.0,113.593,0.0704225352112676,pit in/out lap
FP1,COL,16,4.0,SOFT,1.0,143.8,0.012037037037037,pit in/out lap
FP1,COL,17,4.0,SOFT,2.0,96.398,0.0797202797202797,short run (<5 clean laps)
FP1,COL,19,4.0,SOFT,4.0,95.933,0.0665742024965325,short run (<5 clean laps)
FP1,COL,21,4.0,SOFT,6.0,135.498,0.0747295968534906,lap deleted (track limits)
FP1,COL,22,4.0,SOFT,7.0,97.099,0.0,short run (<5 clean laps)
FP1,COL,23,4.0,SOFT,8.0,125.104,0.1566137566137566,short run (<5 clean laps)
FP1,COL,24,4.0,SOFT,9.0,137.935,0.2078817733990147,pit in/out lap
