scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_law_lap49_to_medium_new_fixed_context,LAW,49,MEDIUM,new,fixed_context,M-H-M-M,3,3.491860,-3.661363,10.439728,0.258000,-4.713663,8.257187,True,False,GREEN,0.463042
monza_law_lap49_to_hard_new_fixed_context,LAW,49,HARD,new,fixed_context,M-H-M-H,3,5.484902,-1.711446,12.737268,0.156000,-2.644701,8.235392,True,False,GREEN,0.463166
monza_law_lap50_to_soft_new_fixed_context,LAW,50,SOFT,new,fixed_context,M-H-M-S,3,2.017143,-4.885083,8.863514,0.364000,-6.070804,8.024057,True,False,GREEN,0.467834
monza_law_lap50_to_medium_new_fixed_context,LAW,50,MEDIUM,new,fixed_context,M-H-M-M,3,4.623881,-2.501485,11.550566,0.188000,-3.623629,8.257187,True,False,GREEN,0.464542
monza_law_lap50_to_hard_new_fixed_context,LAW,50,HARD,new,fixed_context,M-H-M-H,3,6.133843,-1.022731,13.204547,0.132000,-2.062410,8.235392,True,False,GREEN,0.469250
monza_law_lap51_to_soft_new_fixed_context,LAW,51,SOFT,new,fixed_context,M-H-M-S,3,4.100634,-2.800555,10.984805,0.224000,-4.101113,8.285718,True,False,GREEN,0.462625
monza_law_lap51_to_medium_new_fixed_context,LAW,51,MEDIUM,new,fixed_context,M-H-M-M,3,5.959423,-0.971659,12.932194,0.138000,-2.474673,8.456061,True,False,GREEN,0.460834
monza_law_lap51_to_hard_new_fixed_context,LAW,51,HARD,new,fixed_context,M-H-M-H,3,6.792786,-0.415054,14.008839,0.108000,-1.427530,8.281181,True,False,GREEN,0.461208
monza_law_lap52_to_soft_new_fixed_context,LAW,52,SOFT,new,fixed_context,M-H-M-S,3,6.184039,-0.641713,13.227472,0.124000,-2.077512,8.402807,True,False,GREEN,0.465375
monza_law_lap52_to_medium_new_fixed_context,LAW,52,MEDIUM,new,fixed_context,M-H-M-M,3,7.028371,0.226504,14.082151,0.096000,-1.266797,8.402807,True,False,GREEN,0.462500
monza_law_lap52_to_hard_new_fixed_context,LAW,52,HARD,new,fixed_context,M-H-M-H,3,7.544816,0.613842,14.594051,0.086000,-0.740060,8.402807,True,False,GREEN,0.464667
monza_lin_lap2_to_soft_new_fixed_context,LIN,2,SOFT,new,fixed_context,M-S-H,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,GREEN,2.803375
monza_lin_lap2_to_medium_new_fixed_context,LIN,2,MEDIUM,new,fixed_context,M-M-H,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,GREEN,0.488292
monza_lin_lap2_to_hard_new_fixed_context,LIN,2,HARD,new,fixed_context,M-H-H,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,GREEN,0.468083
monza_lin_lap3_to_soft_new_fixed_context,LIN,3,SOFT,new,fixed_context,M-S,1,-57.550229,-85.730654,-35.015533,0.998000,-58.178929,-0.431745,False,True,RED,0.492375
monza_lin_lap3_to_medium_new_fixed_context,LIN,3,MEDIUM,new,fixed_context,M-M,1,-18.699404,-33.552989,-3.104242,0.936000,-18.315015,-0.306172,True,True,RED,0.493583
monza_lin_lap3_to_hard_new_fixed_context,LIN,3,HARD,new,fixed_context,M-H,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,RED,0.462417
monza_lin_lap4_to_soft_new_fixed_context,LIN,4,SOFT,new,fixed_context,M-H-S,2,-58.634351,-85.987949,-36.935163,1.000000,-59.278978,-0.431745,False,True,RED,0.489417
monza_lin_lap4_to_medium_new_fixed_context,LIN,4,MEDIUM,new,fixed_context,M-H-M,2,-19.900291,-34.935184,-4.394969,0.944000,-19.548335,-0.306172,True,True,RED,0.490041
monza_lin_lap4_to_hard_new_fixed_context,LIN,4,HARD,new,fixed_context,M-H-H,2,-1.031359,-1.250217,-0.804106,1.000000,-1.023726,0.000000,True,True,RED,0.490541
monza_lin_lap5_to_soft_new_fixed_context,LIN,5,SOFT,new,fixed_context,M-H-S,2,-59.862608,-85.907802,-38.738938,1.000000,-60.379028,-0.431745,False,True,RED,0.489791
monza_lin_lap5_to_medium_new_fixed_context,LIN,5,MEDIUM,new,fixed_context,M-H-M,2,-21.095466,-36.120709,-5.576839,0.956000,-20.781656,-0.306172,True,True,RED,0.485125
monza_lin_lap5_to_hard_new_fixed_context,LIN,5,HARD,new,fixed_context,M-H-H,2,-2.062717,-2.500434,-1.608213,1.000000,-2.047451,0.000000,True,True,RED,0.489459
monza_lin_lap6_to_soft_new_fixed_context,LIN,6,SOFT,new,fixed_context,M-H-S,2,-38.862964,-66.181867,-18.037493,0.984000,-61.479077,21.226857,False,False,MISSING,0.487958
monza_lin_lap6_to_medium_new_fixed_context,LIN,6,MEDIUM,new,fixed_context,M-H-M,2,-0.545506,-15.530338,14.891517,0.514000,-22.014976,21.585561,True,False,MISSING,0.488750
monza_lin_lap6_to_hard_new_fixed_context,LIN,6,HARD,new,fixed_context,M-H-H,2,18.724803,15.124588,22.420254,0.000000,-3.071177,21.869938,True,False,MISSING,0.486708
monza_lin_lap7_to_soft_new_fixed_context,LIN,7,SOFT,new,fixed_context,M-H-S,2,-38.407092,-64.588910,-18.243889,0.988000,-61.149356,21.442730,False,False,GREEN,0.483833
monza_lin_lap7_to_medium_new_fixed_context,LIN,7,MEDIUM,new,fixed_context,M-H-M,2,-0.802231,-15.565368,13.849597,0.526000,-22.624231,21.738647,True,False,GREEN,0.483000
monza_lin_lap7_to_hard_new_fixed_context,LIN,7,HARD,new,fixed_context,M-H-H,2,17.849690,14.088917,21.544723,0.000000,-4.003905,21.869938,True,False,GREEN,0.485792
monza_lin_lap8_to_soft_new_fixed_context,LIN,8,SOFT,new,fixed_context,M-H-S,2,-38.128621,-63.136763,-18.944250,0.990000,-60.772440,21.442730,False,False,GREEN,0.483625
monza_lin_lap8_to_medium_new_fixed_context,LIN,8,MEDIUM,new,fixed_context,M-H-M,2,-1.399238,-15.909836,13.083160,0.550000,-23.183329,21.738647,True,False,GREEN,0.481542
monza_lin_lap8_to_hard_new_fixed_context,LIN,8,HARD,new,fixed_context,M-H-H,2,16.954595,13.159419,20.693891,0.000000,-4.891133,21.869938,True,False,GREEN,0.483500
monza_lin_lap9_to_soft_new_fixed_context,LIN,9,SOFT,new,fixed_context,M-H-S,2,-37.740435,-61.686190,-19.385524,0.996000,-60.348329,21.442730,False,False,GREEN,0.484333
monza_lin_lap9_to_medium_new_fixed_context,LIN,9,MEDIUM,new,fixed_context,M-H-M,2,-1.955613,-16.209418,12.293488,0.572000,-23.692271,21.738647,True,False,GREEN,0.483583
monza_lin_lap9_to_hard_new_fixed_context,LIN,9,HARD,new,fixed_context,M-H-H,2,16.123367,12.251553,19.932635,0.000000,-5.732863,21.869938,True,False,GREEN,0.488125
monza_lin_lap10_to_soft_new_fixed_context,LIN,10,SOFT,new,fixed_context,M-H-S,2,-37.428931,-60.201439,-19.585941,0.998000,-59.877023,21.442730,False,False,GREEN,0.484041
monza_lin_lap10_to_medium_new_fixed_context,LIN,10,MEDIUM,new,fixed_context,M-H-M,2,-2.357857,-16.395743,11.737035,0.592000,-24.151056,21.738647,True,False,GREEN,0.478708
monza_lin_lap10_to_hard_new_fixed_context,LIN,10,HARD,new,fixed_context,M-H-H,2,15.350527,11.402713,19.237411,0.000000,-6.529094,21.869938,True,False,GREEN,0.484958
monza_lin_lap11_to_soft_new_fixed_context,LIN,11,SOFT,new,fixed_context,M-H-S,2,-37.055824,-58.694478,-19.814937,0.998000,-59.358522,21.442730,False,False,GREEN,0.488250
monza_lin_lap11_to_medium_new_fixed_context,LIN,11,MEDIUM,new,fixed_context,M-H-M,2,-2.766550,-16.371338,11.112974,0.604000,-24.559685,21.738647,True,False,GREEN,0.486333
monza_lin_lap11_to_hard_new_fixed_context,LIN,11,HARD,new,fixed_context,M-H-H,2,14.659076,10.494644,18.568892,0.000000,-7.279826,21.869938,True,False,GREEN,0.483625
monza_lin_lap12_to_soft_new_fixed_context,LIN,12,SOFT,new,fixed_context,M-H-S,2,-36.541227,-57.218367,-19.742928,0.998000,-58.792826,21.442730,False,False,GREEN,0.478083
monza_lin_lap12_to_medium_new_fixed_context,LIN,12,MEDIUM,new,fixed_context,M-H-M,2,-3.106161,-16.301367,10.564862,0.632000,-24.918157,21.738647,True,False,GREEN,0.478000
monza_lin_lap12_to_hard_new_fixed_context,LIN,12,HARD,new,fixed_context,M-H-H,2,13.927595,9.760239,17.829080,0.000000,-7.985060,21.869938,True,False,GREEN,0.480875
monza_lin_lap13_to_soft_new_fixed_context,LIN,13,SOFT,new,fixed_context,M-H-S,2,-35.944650,-56.170466,-19.810820,0.998000,-58.179935,21.442730,False,False,GREEN,0.481125
monza_lin_lap13_to_medium_new_fixed_context,LIN,13,MEDIUM,new,fixed_context,M-H-M,2,-3.421109,-16.230432,10.021935,0.652000,-25.226472,21.738647,True,False,GREEN,0.475792
monza_lin_lap13_to_hard_new_fixed_context,LIN,13,HARD,new,fixed_context,M-H-H,2,13.286096,9.094112,17.212147,0.000000,-8.644794,21.869938,True,False,GREEN,0.479000
monza_lin_lap14_to_soft_new_fixed_context,LIN,14,SOFT,new,fixed_context,M-H-S,2,-35.204014,-54.930430,-19.684822,0.998000,-57.519849,21.442730,False,False,GREEN,0.475625
monza_lin_lap14_to_medium_new_fixed_context,LIN,14,MEDIUM,new,fixed_context,M-H-M,2,-3.688304,-16.140102,9.273861,0.660000,-25.484631,21.738647,True,False,GREEN,0.473541
monza_lin_lap14_to_hard_new_fixed_context,LIN,14,HARD,new,fixed_context,M-H-H,2,12.639764,8.416354,16.641077,0.000000,-9.259029,21.869938,True,False,GREEN,0.475334
monza_lin_lap15_to_soft_new_fixed_context,LIN,15,SOFT,new,fixed_context,M-H-S,2,-34.656161,-53.586793,-19.610929,0.998000,-56.812568,21.442730,False,False,GREEN,0.485166
monza_lin_lap15_to_medium_new_fixed_context,LIN,15,MEDIUM,new,fixed_context,M-H-M,2,-3.963570,-16.008414,8.726850,0.670000,-25.692633,21.738647,True,False,GREEN,0.473917
monza_lin_lap15_to_hard_new_fixed_context,LIN,15,HARD,new,fixed_context,M-H-H,2,12.082610,7.805034,16.157369,0.002000,-9.827766,21.869938,True,False,GREEN,0.476417
monza_lin_lap16_to_soft_new_fixed_context,LIN,16,SOFT,new,fixed_context,M-H-S,2,-33.929813,-52.142021,-19.523362,0.998000,-56.058092,21.442730,False,False,GREEN,0.485084
monza_lin_lap16_to_medium_new_fixed_context,LIN,16,MEDIUM,new,fixed_context,M-H-M,2,-4.064686,-15.803645,8.256968,0.672000,-25.850479,21.738647,True,False,GREEN,0.476875
monza_lin_lap16_to_hard_new_fixed_context,LIN,16,HARD,new,fixed_context,M-H-H,2,11.542133,7.237695,15.675388,0.002000,-10.351003,21.869938,True,False,GREEN,0.485458
monza_lin_lap17_to_soft_new_fixed_context,LIN,17,SOFT,new,fixed_context,M-H-S,2,-33.098647,-50.549139,-19.381574,0.998000,-55.256421,21.442730,False,False,GREEN,0.489834
monza_lin_lap17_to_medium_new_fixed_context,LIN,17,MEDIUM,new,fixed_context,M-H-M,2,-4.260027,-15.595564,7.844156,0.680000,-25.958168,21.738647,True,False,GREEN,0.472625
monza_lin_lap17_to_hard_new_fixed_context,LIN,17,HARD,new,fixed_context,M-H-H,2,11.048653,6.700115,15.259439,0.002000,-10.828742,21.869938,True,False,GREEN,0.485417
monza_lin_lap18_to_soft_new_fixed_context,LIN,18,SOFT,new,fixed_context,M-H-S,2,-32.273903,-49.044848,-19.187472,0.998000,-54.407555,21.442730,False,False,GREEN,0.495625
monza_lin_lap18_to_medium_new_fixed_context,LIN,18,MEDIUM,new,fixed_context,M-H-M,2,-4.297388,-15.443381,7.496712,0.684000,-26.015700,21.738647,True,False,GREEN,0.476584
monza_lin_lap18_to_hard_new_fixed_context,LIN,18,HARD,new,fixed_context,M-H-H,2,10.633267,6.250009,14.874721,0.002000,-11.260982,21.869938,True,False,GREEN,0.496209
monza_lin_lap19_to_soft_new_fixed_context,LIN,19,SOFT,new,fixed_context,M-H-S,2,-31.511832,-47.544212,-18.702133,0.998000,-53.511494,21.442730,False,False,GREEN,0.478875
monza_lin_lap19_to_medium_new_fixed_context,LIN,19,MEDIUM,new,fixed_context,M-H-M,2,-4.289835,-15.178789,7.263713,0.682000,-26.023076,21.738647,True,False,GREEN,0.490625
monza_lin_lap19_to_hard_new_fixed_context,LIN,19,HARD,new,fixed_context,M-H-H,2,10.259165,5.842430,14.529631,0.002000,-11.647722,21.869938,True,False,GREEN,0.484834
monza_lin_lap20_to_soft_new_fixed_context,LIN,20,SOFT,new,fixed_context,M-H-S,2,-30.648656,-46.084936,-18.306751,0.998000,-52.568238,21.442730,False,False,GREEN,0.477000
monza_lin_lap20_to_medium_new_fixed_context,LIN,20,MEDIUM,new,fixed_context,M-H-M,2,-4.193933,-14.971409,7.044100,0.684000,-25.980296,21.738647,True,False,GREEN,0.470958
monza_lin_lap20_to_hard_new_fixed_context,LIN,20,HARD,new,fixed_context,M-H-H,2,9.925472,5.471773,14.226221,0.002000,-11.988964,21.869938,True,False,GREEN,0.514709
monza_lin_lap21_to_soft_new_fixed_context,LIN,21,SOFT,new,fixed_context,M-H-S,2,-29.813013,-44.500815,-17.849465,0.998000,-51.577787,21.442730,False,False,GREEN,0.471542
monza_lin_lap21_to_medium_new_fixed_context,LIN,21,MEDIUM,new,fixed_context,M-H-M,2,-4.026872,-14.645119,6.820383,0.684000,-25.887359,21.738647,True,False,GREEN,0.497792
monza_lin_lap21_to_hard_new_fixed_context,LIN,21,HARD,new,fixed_context,M-H-H,2,9.633294,5.090565,13.959410,0.004000,-12.284707,21.869938,True,False,GREEN,0.494125
monza_lin_lap22_to_soft_new_fixed_context,LIN,22,SOFT,new,fixed_context,M-H-S,2,-28.764416,-43.029470,-17.329848,0.998000,-50.540142,21.442730,False,False,GREEN,0.499833
monza_lin_lap22_to_medium_new_fixed_context,LIN,22,MEDIUM,new,fixed_context,M-H-M,2,-3.876039,-14.165826,6.647439,0.686000,-25.744265,21.738647,True,False,GREEN,0.472084
monza_lin_lap22_to_hard_new_fixed_context,LIN,22,HARD,new,fixed_context,M-H-H,2,9.410629,4.773796,13.731576,0.004000,-12.534951,21.869938,True,False,GREEN,0.493667
monza_lin_lap23_to_soft_new_fixed_context,LIN,23,SOFT,new,fixed_context,M-H-S,2,-27.542180,-41.291540,-16.740370,0.998000,-49.455301,21.442730,False,False,GREEN,0.492334
monza_lin_lap23_to_medium_new_fixed_context,LIN,23,MEDIUM,new,fixed_context,M-H-M,2,-3.751641,-13.777595,6.536366,0.680000,-25.551014,21.738647,True,False,GREEN,0.553917
monza_lin_lap23_to_hard_new_fixed_context,LIN,23,HARD,new,fixed_context,M-H-H,2,9.227292,4.514621,13.545166,0.006000,-12.739696,21.869938,True,False,GREEN,0.493584
monza_lin_lap24_to_soft_new_fixed_context,LIN,24,SOFT,new,fixed_context,M-H-S,2,-26.302872,-39.690939,-15.887333,0.998000,-48.323265,21.442730,False,False,GREEN,0.466750
monza_lin_lap24_to_medium_new_fixed_context,LIN,24,MEDIUM,new,fixed_context,M-H-M,2,-3.526664,-13.301735,6.576526,0.680000,-25.307607,21.738647,True,False,GREEN,0.466708
monza_lin_lap24_to_hard_new_fixed_context,LIN,24,HARD,new,fixed_context,M-H-H,2,9.090160,4.345989,13.386946,0.006000,-12.898942,21.869938,True,False,GREEN,0.475625
monza_lin_lap25_to_soft_new_fixed_context,LIN,25,SOFT,new,fixed_context,M-H-S,2,-24.956425,-36.986499,-15.100853,0.998000,-47.144034,21.704391,False,False,GREEN,0.466166
monza_lin_lap25_to_medium_new_fixed_context,LIN,25,MEDIUM,new,fixed_context,M-H-M,2,-2.982408,-12.350910,6.495436,0.668000,-25.014044,21.937521,True,False,GREEN,0.465958
monza_lin_lap25_to_hard_new_fixed_context,LIN,25,HARD,new,fixed_context,M-H-H,2,9.079364,4.551855,13.331161,0.006000,-13.012690,21.915726,True,False,GREEN,0.466917
monza_lin_lap26_to_soft_new_fixed_context,LIN,26,SOFT,new,fixed_context,M-H-S,2,-23.759694,-35.128511,-14.330000,0.998000,-45.917608,21.821480,False,False,GREEN,0.467750
monza_lin_lap26_to_medium_new_fixed_context,LIN,26,MEDIUM,new,fixed_context,M-H-M,2,-2.765991,-11.931450,6.590413,0.668000,-24.670324,21.884266,True,False,GREEN,0.462584
monza_lin_lap26_to_hard_new_fixed_context,LIN,26,HARD,new,fixed_context,M-H-H,2,9.123553,4.514103,13.195264,0.004000,-13.080938,22.037352,True,False,GREEN,0.467750
monza_lin_lap27_to_soft_new_fixed_context,LIN,27,SOFT,new,fixed_context,M-H-S,2,-29.758507,-41.132967,-20.332749,1.000000,-44.643987,14.389483,False,False,YELLOW,0.464667
monza_lin_lap27_to_medium_new_fixed_context,LIN,27,MEDIUM,new,fixed_context,M-H-M,2,-9.782723,-18.041168,-1.141507,0.910000,-24.276447,14.515057,True,False,YELLOW,0.477167
monza_lin_lap27_to_hard_new_fixed_context,LIN,27,HARD,new,fixed_context,M-H-H,2,1.727314,-2.020602,5.186278,0.262000,-13.103688,14.821228,True,False,YELLOW,0.486541
monza_lin_lap28_to_soft_new_fixed_context,LIN,28,SOFT,new,fixed_context,M-H-S,2,-32.165643,-42.759270,-22.934686,1.000000,-45.230680,12.728497,True,False,VSC,0.482167
monza_lin_lap28_to_medium_new_fixed_context,LIN,28,MEDIUM,new,fixed_context,M-H-M,2,-12.063129,-20.192644,-2.989347,0.958000,-24.934218,13.024414,True,False,VSC,0.485625
monza_lin_lap28_to_hard_new_fixed_context,LIN,28,HARD,new,fixed_context,M-H-H,2,-0.532299,-4.235448,3.081762,0.580000,-13.649675,13.155705,True,False,VSC,0.491625
monza_lin_lap29_to_soft_new_fixed_context,LIN,29,SOFT,new,fixed_context,M-H-S,2,-25.463075,-36.343781,-16.179134,1.000000,-45.817373,19.898832,True,False,VSC,0.486292
monza_lin_lap29_to_medium_new_fixed_context,LIN,29,MEDIUM,new,fixed_context,M-H-M,2,-5.400439,-14.210191,3.677780,0.782000,-25.591989,20.194749,True,False,VSC,0.486000
monza_lin_lap29_to_hard_new_fixed_context,LIN,29,HARD,new,fixed_context,M-H-H,2,6.215369,1.698586,10.506288,0.038000,-14.195662,20.326040,True,False,VSC,0.483833
monza_lin_lap30_to_soft_new_fixed_context,LIN,30,SOFT,new,fixed_context,M-H-S,2,-22.424998,-32.029640,-13.812074,1.000000,-44.451058,21.658602,True,False,GREEN,0.483000
monza_lin_lap30_to_medium_new_fixed_context,LIN,30,MEDIUM,new,fixed_context,M-H-M,2,-3.082215,-11.809760,5.787298,0.688000,-25.102457,21.891733,True,False,GREEN,0.486542
monza_lin_lap30_to_hard_new_fixed_context,LIN,30,HARD,new,fixed_context,M-H-H,2,7.867657,3.049733,12.255436,0.020000,-14.127413,21.869938,True,False,GREEN,0.485708
monza_lin_lap31_to_soft_new_fixed_context,LIN,31,SOFT,new,fixed_context,M-H-S,2,-20.972357,-30.169815,-12.805918,1.000000,-43.037548,21.658602,True,False,GREEN,0.482625
monza_lin_lap31_to_medium_new_fixed_context,LIN,31,MEDIUM,new,fixed_context,M-H-M,2,-2.582195,-10.984073,5.978854,0.662000,-24.562768,21.891733,True,False,GREEN,0.484875
monza_lin_lap31_to_hard_new_fixed_context,LIN,31,HARD,new,fixed_context,M-H-H,2,7.966191,3.164152,12.356790,0.020000,-14.013666,21.869938,True,False,GREEN,0.506416
monza_lin_lap32_to_soft_new_fixed_context,LIN,32,SOFT,new,fixed_context,M-H-S,2,-19.627897,-28.283928,-11.737501,1.000000,-41.576844,21.658602,True,False,GREEN,0.484250
monza_lin_lap32_to_medium_new_fixed_context,LIN,32,MEDIUM,new,fixed_context,M-H-M,2,-1.967256,-10.100013,6.200342,0.630000,-23.972922,21.891733,True,False,GREEN,0.481041
monza_lin_lap32_to_hard_new_fixed_context,LIN,32,HARD,new,fixed_context,M-H-H,2,8.106293,3.324337,12.482567,0.016000,-13.854420,21.869938,True,False,GREEN,0.464583
monza_lin_lap33_to_soft_new_fixed_context,LIN,33,SOFT,new,fixed_context,M-H-S,2,-18.298534,-26.391318,-10.571374,1.000000,-40.068944,21.658602,True,False,GREEN,0.462541
monza_lin_lap33_to_medium_new_fixed_context,LIN,33,MEDIUM,new,fixed_context,M-H-M,2,-1.339023,-9.140768,6.498178,0.582000,-23.332921,21.891733,True,False,GREEN,0.463750
monza_lin_lap33_to_hard_new_fixed_context,LIN,33,HARD,new,fixed_context,M-H-H,2,8.327280,3.530289,12.658243,0.014000,-13.649675,21.869938,True,False,GREEN,0.462208
monza_lin_lap34_to_soft_new_fixed_context,LIN,34,SOFT,new,fixed_context,M-H-S,2,-16.795756,-24.529247,-9.425795,0.998000,-38.513849,21.658602,True,False,GREEN,0.462042
monza_lin_lap34_to_medium_new_fixed_context,LIN,34,MEDIUM,new,fixed_context,M-H-M,2,-0.714631,-8.141560,6.866568,0.548000,-22.642762,21.891733,True,False,GREEN,0.459333
monza_lin_lap34_to_hard_new_fixed_context,LIN,34,HARD,new,fixed_context,M-H-H,2,8.621893,3.782009,12.891991,0.014000,-13.399431,21.869938,True,False,GREEN,0.463417
monza_lin_lap35_to_soft_new_fixed_context,LIN,35,SOFT,new,fixed_context,M-H-S,2,-15.180402,-22.605176,-8.102758,0.998000,-36.911559,21.658602,True,False,GREEN,0.460417
monza_lin_lap35_to_medium_new_fixed_context,LIN,35,MEDIUM,new,fixed_context,M-H-M,2,0.104067,-7.186777,7.384191,0.492000,-21.902447,21.891733,True,False,GREEN,0.465209
monza_lin_lap35_to_hard_new_fixed_context,LIN,35,HARD,new,fixed_context,M-H-H,2,8.892593,4.136719,13.177715,0.012000,-13.103688,21.869938,True,False,GREEN,0.466833
monza_lin_lap36_to_soft_new_fixed_context,LIN,36,SOFT,new,fixed_context,M-H-S,2,-13.562116,-20.583776,-6.689319,0.996000,-35.262075,21.658602,True,False,GREEN,0.466834
monza_lin_lap36_to_medium_new_fixed_context,LIN,36,MEDIUM,new,fixed_context,M-H-M,2,0.930192,-6.154083,7.887699,0.438000,-21.111975,21.891733,True,False,GREEN,0.478375
monza_lin_lap36_to_hard_new_fixed_context,LIN,36,HARD,new,fixed_context,M-H-H,2,9.205393,4.487057,13.524453,0.006000,-12.762446,21.869938,True,False,GREEN,0.472875
monza_lin_lap37_to_soft_new_fixed_context,LIN,37,SOFT,new,fixed_context,M-H-S,2,-11.817014,-18.488297,-5.293955,0.996000,-33.565395,21.658602,True,False,GREEN,0.462458
monza_lin_lap37_to_medium_new_fixed_context,LIN,37,MEDIUM,new,fixed_context,M-H-M,2,1.775288,-5.040357,8.517403,0.372000,-20.271347,21.891733,True,False,GREEN,0.458042
monza_lin_lap37_to_hard_new_fixed_context,LIN,37,HARD,new,fixed_context,M-H-H,2,9.555557,4.975376,13.876561,0.004000,-12.375705,21.869938,True,False,GREEN,0.467958
monza_lin_lap38_to_soft_new_fixed_context,LIN,38,SOFT,new,fixed_context,M-H-S,2,-10.078235,-16.450044,-3.858249,0.992000,-31.821520,21.658602,True,False,GREEN,0.456917
monza_lin_lap38_to_medium_new_fixed_context,LIN,38,MEDIUM,new,fixed_context,M-H-M,2,2.706256,-3.855824,9.087402,0.320000,-19.380562,21.891733,True,False,GREEN,0.456709
monza_lin_lap38_to_hard_new_fixed_context,LIN,38,HARD,new,fixed_context,M-H-H,2,9.972966,5.525848,14.266675,0.002000,-11.943465,21.869938,True,False,GREEN,0.465000
monza_lin_lap39_to_soft_new_fixed_context,LIN,39,SOFT,new,fixed_context,M-H-S,2,-8.245290,-14.311941,-2.357312,0.964000,-30.030450,21.658602,True,False,GREEN,0.461459
monza_lin_lap39_to_medium_new_fixed_context,LIN,39,MEDIUM,new,fixed_context,M-H-M,2,3.665802,-2.646645,9.731533,0.258000,-18.439621,21.891733,True,False,GREEN,0.455959
monza_lin_lap39_to_hard_new_fixed_context,LIN,39,HARD,new,fixed_context,M-H-H,2,10.439754,6.022890,14.691450,0.002000,-11.465727,21.869938,True,False,GREEN,0.459042
monza_lin_lap40_to_soft_new_fixed_context,LIN,40,SOFT,new,fixed_context,M-H-S,2,-6.376093,-12.416858,-0.894687,0.924000,-28.192186,21.658602,True,False,GREEN,0.455625
monza_lin_lap40_to_medium_new_fixed_context,LIN,40,MEDIUM,new,fixed_context,M-H-M,2,4.559136,-1.337044,10.481460,0.188000,-17.448523,21.891733,True,False,GREEN,0.457958
monza_lin_lap40_to_hard_new_fixed_context,LIN,40,HARD,new,fixed_context,M-H-H,2,10.938518,6.579734,15.164658,0.002000,-10.942489,21.869938,True,False,GREEN,0.463584
monza_lin_lap41_to_soft_new_fixed_context,LIN,41,SOFT,new,fixed_context,M-H-S,2,-4.554708,-10.231121,0.730373,0.864000,-26.306726,21.658602,True,False,GREEN,0.456458
monza_lin_lap41_to_medium_new_fixed_context,LIN,41,MEDIUM,new,fixed_context,M-H-M,2,5.546397,-0.047910,11.161634,0.104000,-16.407268,21.891733,True,False,GREEN,0.453666
monza_lin_lap41_to_hard_new_fixed_context,LIN,41,HARD,new,fixed_context,M-H-H,2,11.518634,7.208960,15.658234,0.002000,-10.373753,21.869938,True,False,GREEN,0.455500
monza_lin_lap42_to_soft_new_fixed_context,LIN,42,SOFT,new,fixed_context,M-H-S,2,-2.583150,-8.012775,2.498828,0.746000,-24.374071,21.658602,True,False,GREEN,0.455500
monza_lin_lap42_to_medium_new_fixed_context,LIN,42,MEDIUM,new,fixed_context,M-H-M,2,6.623220,1.329002,11.888428,0.054000,-15.315857,21.891733,True,False,GREEN,0.455833
monza_lin_lap42_to_hard_new_fixed_context,LIN,42,HARD,new,fixed_context,M-H-H,2,12.152534,7.876851,16.217213,0.002000,-9.759517,21.869938,True,False,GREEN,0.455625
monza_lin_lap43_to_soft_new_fixed_context,LIN,43,SOFT,new,fixed_context,M-H-S,2,-0.512755,-5.843416,4.325466,0.556000,-22.394222,21.658602,True,False,GREEN,0.453583
monza_lin_lap43_to_medium_new_fixed_context,LIN,43,MEDIUM,new,fixed_context,M-H-M,2,7.750391,2.678964,12.719455,0.016000,-14.174289,21.891733,True,False,GREEN,0.456459
monza_lin_lap43_to_hard_new_fixed_context,LIN,43,HARD,new,fixed_context,M-H-H,2,12.813784,8.586320,16.789132,0.000000,-9.099783,21.869938,True,False,GREEN,0.459250
monza_lin_lap44_to_soft_new_fixed_context,LIN,44,SOFT,new,fixed_context,M-H-S,2,1.514557,-3.551520,6.043299,0.358000,-20.367177,21.658602,True,False,GREEN,0.453917
monza_lin_lap44_to_medium_new_fixed_context,LIN,44,MEDIUM,new,fixed_context,M-H-M,2,8.853092,4.080824,13.705991,0.006000,-12.982565,21.891733,True,False,GREEN,0.477583
monza_lin_lap44_to_hard_new_fixed_context,LIN,44,HARD,new,fixed_context,M-H-H,2,13.553847,9.351239,17.446100,0.000000,-8.394550,21.869938,True,False,GREEN,0.485875
monza_lin_lap45_to_soft_new_fixed_context,LIN,45,SOFT,new,fixed_context,M-H-S,2,3.551185,-1.081288,7.896699,0.196000,-18.292937,21.658602,True,False,GREEN,0.481042
monza_lin_lap45_to_medium_new_fixed_context,LIN,45,MEDIUM,new,fixed_context,M-H-M,2,10.159512,5.631428,14.619188,0.002000,-11.740684,21.891733,True,False,GREEN,0.458541
monza_lin_lap45_to_hard_new_fixed_context,LIN,45,HARD,new,fixed_context,M-H-H,2,14.287459,10.120359,18.180843,0.000000,-7.643818,21.869938,True,False,GREEN,0.460042
