scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_bea_lap9_to_hard_new_tyre_only,BEA,9,HARD,new,tyre_only,S-H-H,2,16.972425,13.101436,20.771925,0.000000,-4.885772,21.869938,True,False,GREEN,0.499334
monza_bea_lap10_to_soft_new_tyre_only,BEA,10,SOFT,new,tyre_only,S-H-S,2,-34.824096,-58.535976,-16.453641,0.988000,-57.516918,21.658602,False,False,GREEN,0.580208
monza_bea_lap10_to_medium_new_tyre_only,BEA,10,MEDIUM,new,tyre_only,S-H-M,2,1.789383,-12.408237,16.106603,0.434000,-20.069781,21.891733,True,False,GREEN,0.526541
monza_bea_lap10_to_hard_new_tyre_only,BEA,10,HARD,new,tyre_only,S-H-H,2,16.307204,12.352260,20.161563,0.000000,-5.570520,21.869938,True,False,GREEN,0.501334
monza_bea_lap11_to_soft_new_tyre_only,BEA,11,SOFT,new,tyre_only,S-H-S,2,-34.317831,-56.999122,-16.591773,0.990000,-57.081372,21.658602,False,False,GREEN,0.470708
monza_bea_lap11_to_medium_new_tyre_only,BEA,11,MEDIUM,new,tyre_only,S-H-M,2,1.356168,-12.702121,15.368051,0.454000,-20.567296,21.891733,True,False,GREEN,0.496250
monza_bea_lap11_to_hard_new_tyre_only,BEA,11,HARD,new,tyre_only,S-H-H,2,15.723620,11.594193,19.624991,0.000000,-6.218255,21.869938,True,False,GREEN,0.474625
monza_bea_lap12_to_soft_new_tyre_only,BEA,12,SOFT,new,tyre_only,S-H-S,2,-34.199428,-55.854244,-16.853632,0.994000,-56.602871,21.658602,False,False,GREEN,0.468666
monza_bea_lap12_to_medium_new_tyre_only,BEA,12,MEDIUM,new,tyre_only,S-H-M,2,0.945358,-12.790742,14.578998,0.474000,-21.018894,21.891733,True,False,GREEN,0.453041
monza_bea_lap12_to_hard_new_tyre_only,BEA,12,HARD,new,tyre_only,S-H-H,2,15.085088,10.929173,18.980446,0.000000,-6.828977,21.869938,True,False,GREEN,0.466000
monza_bea_lap13_to_soft_new_tyre_only,BEA,13,SOFT,new,tyre_only,S-H-S,2,-33.732897,-54.351427,-16.924022,0.998000,-56.081415,21.658602,False,False,GREEN,0.483667
monza_bea_lap13_to_medium_new_tyre_only,BEA,13,MEDIUM,new,tyre_only,S-H-M,2,0.522247,-12.821979,13.835305,0.490000,-21.424576,21.891733,True,False,GREEN,0.501458
monza_bea_lap13_to_hard_new_tyre_only,BEA,13,HARD,new,tyre_only,S-H-H,2,14.535832,10.341016,18.448798,0.000000,-7.402685,21.869938,True,False,GREEN,0.500542
monza_bea_lap14_to_soft_new_tyre_only,BEA,14,SOFT,new,tyre_only,S-H-S,2,-33.071322,-52.824649,-16.774771,0.998000,-55.517004,21.658602,False,False,GREEN,0.506000
monza_bea_lap14_to_medium_new_tyre_only,BEA,14,MEDIUM,new,tyre_only,S-H-M,2,0.031779,-12.933869,13.136972,0.498000,-21.784340,21.891733,True,False,GREEN,0.499125
monza_bea_lap14_to_hard_new_tyre_only,BEA,14,HARD,new,tyre_only,S-H-H,2,13.964075,9.737207,17.953983,0.000000,-7.939380,21.869938,True,False,GREEN,0.489333
monza_bea_lap15_to_soft_new_tyre_only,BEA,15,SOFT,new,tyre_only,S-H-S,2,-32.663740,-51.791439,-16.822802,0.998000,-54.909637,21.658602,False,False,GREEN,0.502292
monza_bea_lap15_to_medium_new_tyre_only,BEA,15,MEDIUM,new,tyre_only,S-H-M,2,-0.389954,-12.993967,12.692542,0.506000,-22.098188,21.891733,True,False,GREEN,0.570292
monza_bea_lap15_to_hard_new_tyre_only,BEA,15,HARD,new,tyre_only,S-H-H,2,13.474214,9.198340,17.535238,0.000000,-8.439061,21.869938,True,False,GREEN,0.517625
monza_bea_lap16_to_soft_new_tyre_only,BEA,16,SOFT,new,tyre_only,S-H-S,2,-32.012781,-50.599760,-16.881033,0.998000,-54.259316,21.658602,False,False,GREEN,0.475208
monza_bea_lap16_to_medium_new_tyre_only,BEA,16,MEDIUM,new,tyre_only,S-H-M,2,-0.689994,-12.975015,12.297481,0.518000,-22.366118,21.891733,True,False,GREEN,0.478375
monza_bea_lap16_to_hard_new_tyre_only,BEA,16,HARD,new,tyre_only,S-H-H,2,12.989066,8.707295,17.127563,0.000000,-8.901729,21.869938,True,False,GREEN,0.474542
monza_bea_lap17_to_soft_new_tyre_only,BEA,17,SOFT,new,tyre_only,S-H-S,2,-31.322112,-49.099000,-16.741777,0.998000,-53.566039,21.658602,False,False,GREEN,0.473416
monza_bea_lap17_to_medium_new_tyre_only,BEA,17,MEDIUM,new,tyre_only,S-H-M,2,-0.990811,-12.849486,11.629281,0.526000,-22.588132,21.891733,True,False,GREEN,0.473041
monza_bea_lap17_to_hard_new_tyre_only,BEA,17,HARD,new,tyre_only,S-H-H,2,12.552112,8.205191,16.754303,0.000000,-9.327383,21.869938,True,False,GREEN,0.475500
monza_bea_lap18_to_soft_new_tyre_only,BEA,18,SOFT,new,tyre_only,S-H-S,2,-30.475109,-47.594972,-16.658766,0.998000,-52.829808,21.658602,False,False,GREEN,0.474666
monza_bea_lap18_to_medium_new_tyre_only,BEA,18,MEDIUM,new,tyre_only,S-H-M,2,-1.121263,-12.606382,10.943955,0.536000,-22.764229,21.891733,True,False,GREEN,0.474167
monza_bea_lap18_to_hard_new_tyre_only,BEA,18,HARD,new,tyre_only,S-H-H,2,12.180143,7.796537,16.415126,0.002000,-9.716024,21.869938,True,False,GREEN,0.473417
monza_bea_lap19_to_soft_new_tyre_only,BEA,19,SOFT,new,tyre_only,S-H-S,2,-29.774970,-46.004174,-16.491715,0.998000,-52.050621,21.658602,False,False,GREEN,0.473458
monza_bea_lap19_to_medium_new_tyre_only,BEA,19,MEDIUM,new,tyre_only,S-H-M,2,-1.174748,-12.419901,10.536699,0.544000,-22.894409,21.891733,True,False,GREEN,0.471916
monza_bea_lap19_to_hard_new_tyre_only,BEA,19,HARD,new,tyre_only,S-H-H,2,11.841613,7.424498,16.106559,0.002000,-10.067651,21.869938,True,False,GREEN,0.470458
monza_bea_lap20_to_soft_new_tyre_only,BEA,20,SOFT,new,tyre_only,S-H-S,2,-29.214045,-44.425151,-16.441931,0.998000,-51.228480,21.658602,False,False,GREEN,0.465750
monza_bea_lap20_to_medium_new_tyre_only,BEA,20,MEDIUM,new,tyre_only,S-H-M,2,-1.217565,-12.158463,10.167491,0.548000,-22.978673,21.891733,True,False,GREEN,0.470500
monza_bea_lap20_to_hard_new_tyre_only,BEA,20,HARD,new,tyre_only,S-H-H,2,11.532455,7.080384,15.832201,0.002000,-10.382266,21.869938,True,False,GREEN,0.499625
monza_bea_lap21_to_soft_new_tyre_only,BEA,21,SOFT,new,tyre_only,S-H-S,2,-28.400336,-42.844648,-16.094843,0.998000,-50.363383,21.658602,False,False,GREEN,0.471959
monza_bea_lap21_to_medium_new_tyre_only,BEA,21,MEDIUM,new,tyre_only,S-H-M,2,-1.215514,-11.879544,9.733388,0.552000,-23.017019,21.891733,True,False,GREEN,0.473084
monza_bea_lap21_to_hard_new_tyre_only,BEA,21,HARD,new,tyre_only,S-H-H,2,11.259398,6.710577,15.585878,0.002000,-10.659866,21.869938,True,False,GREEN,0.470375
monza_bea_lap22_to_soft_new_tyre_only,BEA,22,SOFT,new,tyre_only,S-H-S,2,-27.415612,-41.225794,-15.721187,0.998000,-49.455331,21.658602,False,False,GREEN,0.476333
monza_bea_lap22_to_medium_new_tyre_only,BEA,22,MEDIUM,new,tyre_only,S-H-M,2,-1.231793,-11.623359,9.490885,0.554000,-23.009449,21.891733,True,False,GREEN,0.467417
monza_bea_lap22_to_hard_new_tyre_only,BEA,22,HARD,new,tyre_only,S-H-H,2,11.050464,6.396174,15.370156,0.002000,-10.900454,21.869938,True,False,GREEN,0.468917
monza_bea_lap23_to_soft_new_tyre_only,BEA,23,SOFT,new,tyre_only,S-H-S,2,-26.360139,-39.594204,-15.266804,0.998000,-48.504324,21.658602,False,False,GREEN,0.468875
monza_bea_lap23_to_medium_new_tyre_only,BEA,23,MEDIUM,new,tyre_only,S-H-M,2,-1.189080,-11.378067,9.348060,0.552000,-22.955961,21.891733,True,False,GREEN,0.468125
monza_bea_lap23_to_hard_new_tyre_only,BEA,23,HARD,new,tyre_only,S-H-H,2,10.874241,6.143699,15.183689,0.002000,-11.104027,21.869938,True,False,GREEN,0.471792
monza_bea_lap24_to_soft_new_tyre_only,BEA,24,SOFT,new,tyre_only,S-H-S,2,-25.254677,-37.999004,-14.778443,0.998000,-47.510362,21.658602,False,False,GREEN,0.468291
monza_bea_lap24_to_medium_new_tyre_only,BEA,24,MEDIUM,new,tyre_only,S-H-M,2,-1.121553,-10.996310,9.184361,0.548000,-22.856557,21.891733,True,False,GREEN,0.463208
monza_bea_lap24_to_hard_new_tyre_only,BEA,24,HARD,new,tyre_only,S-H-H,2,10.725128,5.971575,15.012917,0.002000,-11.270588,21.869938,True,False,GREEN,0.469291
monza_bea_lap25_to_soft_new_tyre_only,BEA,25,SOFT,new,tyre_only,S-H-S,2,-24.281514,-36.363830,-14.079461,0.998000,-46.473445,21.658602,False,False,GREEN,0.462625
monza_bea_lap25_to_medium_new_tyre_only,BEA,25,MEDIUM,new,tyre_only,S-H-M,2,-1.011730,-10.530678,9.091578,0.548000,-22.711236,21.891733,True,False,GREEN,0.465625
monza_bea_lap25_to_hard_new_tyre_only,BEA,25,HARD,new,tyre_only,S-H-H,2,10.596461,5.823967,14.880095,0.002000,-11.400135,21.869938,True,False,GREEN,0.478459
monza_bea_lap26_to_soft_new_tyre_only,BEA,26,SOFT,new,tyre_only,S-H-S,2,-23.285857,-34.779278,-13.452091,0.998000,-45.393572,21.658602,False,False,GREEN,0.469917
monza_bea_lap26_to_medium_new_tyre_only,BEA,26,MEDIUM,new,tyre_only,S-H-M,2,-0.699413,-10.079600,9.056014,0.536000,-22.519998,21.891733,True,False,GREEN,0.463000
monza_bea_lap26_to_hard_new_tyre_only,BEA,26,HARD,new,tyre_only,S-H-H,2,10.514780,5.698918,14.789828,0.002000,-11.492668,21.869938,True,False,GREEN,0.469417
monza_bea_lap27_to_soft_new_tyre_only,BEA,27,SOFT,new,tyre_only,S-H-S,2,-22.225201,-33.354365,-12.594587,0.998000,-44.270745,21.658602,False,False,VSC,0.463792
monza_bea_lap27_to_medium_new_tyre_only,BEA,27,MEDIUM,new,tyre_only,S-H-M,2,-0.397922,-9.682527,9.061218,0.522000,-22.282843,21.891733,True,False,VSC,0.461750
monza_bea_lap27_to_hard_new_tyre_only,BEA,27,HARD,new,tyre_only,S-H-H,2,10.470285,5.633672,14.738532,0.002000,-11.548188,21.869938,True,False,VSC,0.465250
monza_bea_lap28_to_soft_new_tyre_only,BEA,28,SOFT,new,tyre_only,S-H-S,2,-21.005554,-31.584148,-11.844150,0.998000,-43.104963,21.658602,True,False,VSC,0.469208
monza_bea_lap28_to_medium_new_tyre_only,BEA,28,MEDIUM,new,tyre_only,S-H-M,2,-0.093969,-9.154129,9.109217,0.508000,-21.999772,21.891733,True,False,VSC,0.462250
monza_bea_lap28_to_hard_new_tyre_only,BEA,28,HARD,new,tyre_only,S-H-H,2,10.453941,5.615039,14.721433,0.002000,-11.566695,21.869938,True,False,VSC,0.463666
monza_bea_lap29_to_soft_new_tyre_only,BEA,29,SOFT,new,tyre_only,S-H-S,2,-19.837391,-29.805797,-11.070140,0.998000,-41.896225,21.658602,True,False,GREEN,0.468583
monza_bea_lap29_to_medium_new_tyre_only,BEA,29,MEDIUM,new,tyre_only,S-H-M,2,0.264683,-8.521805,9.169923,0.482000,-21.670783,21.891733,True,False,GREEN,0.462250
monza_bea_lap29_to_hard_new_tyre_only,BEA,29,HARD,new,tyre_only,S-H-H,2,10.470285,5.633672,14.738532,0.002000,-11.548188,21.869938,True,False,GREEN,0.465708
monza_bea_lap30_to_soft_new_tyre_only,BEA,30,SOFT,new,tyre_only,S-H-S,2,-18.645162,-28.083395,-10.169499,0.998000,-40.644533,21.658602,True,False,GREEN,0.458833
monza_bea_lap30_to_medium_new_tyre_only,BEA,30,MEDIUM,new,tyre_only,S-H-M,2,0.630621,-7.900488,9.340210,0.460000,-21.295878,21.891733,True,False,GREEN,0.459500
monza_bea_lap30_to_hard_new_tyre_only,BEA,30,HARD,new,tyre_only,S-H-H,2,10.514780,5.698918,14.789828,0.002000,-11.492668,21.869938,True,False,GREEN,0.465666
monza_bea_lap31_to_soft_new_tyre_only,BEA,31,SOFT,new,tyre_only,S-H-S,2,-17.366828,-26.294645,-9.240507,0.998000,-39.349885,21.658602,True,False,GREEN,0.461250
monza_bea_lap31_to_medium_new_tyre_only,BEA,31,MEDIUM,new,tyre_only,S-H-M,2,1.049707,-7.238763,9.522662,0.428000,-20.875056,21.891733,True,False,GREEN,0.475542
monza_bea_lap31_to_hard_new_tyre_only,BEA,31,HARD,new,tyre_only,S-H-H,2,10.596461,5.823967,14.880095,0.002000,-11.400135,21.869938,True,False,GREEN,0.463875
monza_bea_lap32_to_soft_new_tyre_only,BEA,32,SOFT,new,tyre_only,S-H-S,2,-16.100814,-24.555848,-8.201793,0.996000,-38.012282,21.658602,True,False,GREEN,0.476208
monza_bea_lap32_to_medium_new_tyre_only,BEA,32,MEDIUM,new,tyre_only,S-H-M,2,1.501757,-6.465689,9.748179,0.396000,-20.408317,21.891733,True,False,GREEN,0.464250
monza_bea_lap32_to_hard_new_tyre_only,BEA,32,HARD,new,tyre_only,S-H-H,2,10.725128,5.971575,15.012917,0.002000,-11.270588,21.869938,True,False,GREEN,0.470959
monza_bea_lap33_to_soft_new_tyre_only,BEA,33,SOFT,new,tyre_only,S-H-S,2,-14.847002,-22.788787,-7.399417,0.996000,-36.631724,21.658602,True,False,GREEN,0.460875
monza_bea_lap33_to_medium_new_tyre_only,BEA,33,MEDIUM,new,tyre_only,S-H-M,2,2.059917,-5.681800,9.904395,0.364000,-19.895661,21.891733,True,False,GREEN,0.460125
monza_bea_lap33_to_hard_new_tyre_only,BEA,33,HARD,new,tyre_only,S-H-H,2,10.874241,6.143699,15.183689,0.002000,-11.104027,21.869938,True,False,GREEN,0.470583
monza_bea_lap34_to_soft_new_tyre_only,BEA,34,SOFT,new,tyre_only,S-H-S,2,-13.517734,-21.055113,-6.337501,0.994000,-35.208211,21.658602,True,False,GREEN,0.456833
monza_bea_lap34_to_medium_new_tyre_only,BEA,34,MEDIUM,new,tyre_only,S-H-M,2,2.595736,-4.800583,10.104001,0.344000,-19.337088,21.891733,True,False,GREEN,0.455666
monza_bea_lap34_to_hard_new_tyre_only,BEA,34,HARD,new,tyre_only,S-H-H,2,11.050464,6.396174,15.370156,0.002000,-10.900454,21.869938,True,False,GREEN,0.469208
monza_bea_lap35_to_soft_new_tyre_only,BEA,35,SOFT,new,tyre_only,S-H-S,2,-12.004854,-19.278957,-5.096468,0.992000,-33.741743,21.658602,True,False,GREEN,0.466209
monza_bea_lap35_to_medium_new_tyre_only,BEA,35,MEDIUM,new,tyre_only,S-H-M,2,3.287485,-3.872610,10.450814,0.306000,-18.732598,21.891733,True,False,GREEN,0.460375
monza_bea_lap35_to_hard_new_tyre_only,BEA,35,HARD,new,tyre_only,S-H-H,2,11.259398,6.710577,15.585878,0.002000,-10.659866,21.869938,True,False,GREEN,0.472458
monza_bea_lap36_to_soft_new_tyre_only,BEA,36,SOFT,new,tyre_only,S-H-S,2,-10.464380,-17.303481,-3.894456,0.990000,-32.232320,21.658602,True,False,GREEN,0.498250
monza_bea_lap36_to_medium_new_tyre_only,BEA,36,MEDIUM,new,tyre_only,S-H-M,2,3.967050,-3.001227,10.819826,0.254000,-18.082192,21.891733,True,False,GREEN,0.545833
monza_bea_lap36_to_hard_new_tyre_only,BEA,36,HARD,new,tyre_only,S-H-H,2,11.532455,7.080384,15.832201,0.002000,-10.382266,21.869938,True,False,GREEN,0.478917
monza_bea_lap37_to_soft_new_tyre_only,BEA,37,SOFT,new,tyre_only,S-H-S,2,-8.917269,-15.549775,-2.607043,0.962000,-30.679942,21.658602,True,False,GREEN,0.468458
monza_bea_lap37_to_medium_new_tyre_only,BEA,37,MEDIUM,new,tyre_only,S-H-M,2,4.685161,-2.062418,11.282147,0.208000,-17.385868,21.891733,True,False,GREEN,0.457417
monza_bea_lap37_to_hard_new_tyre_only,BEA,37,HARD,new,tyre_only,S-H-H,2,11.841613,7.424498,16.106559,0.002000,-10.067651,21.869938,True,False,GREEN,0.455750
monza_bea_lap38_to_soft_new_tyre_only,BEA,38,SOFT,new,tyre_only,S-H-S,2,-7.302485,-13.596214,-1.333915,0.934000,-29.084609,21.658602,True,False,GREEN,0.470000
monza_bea_lap38_to_medium_new_tyre_only,BEA,38,MEDIUM,new,tyre_only,S-H-M,2,5.472648,-1.002216,11.775712,0.150000,-16.643628,21.891733,True,False,GREEN,0.472833
monza_bea_lap38_to_hard_new_tyre_only,BEA,38,HARD,new,tyre_only,S-H-H,2,12.180143,7.796537,16.415126,0.002000,-9.716024,21.869938,True,False,GREEN,0.462542
monza_bea_lap39_to_soft_new_tyre_only,BEA,39,SOFT,new,tyre_only,S-H-S,2,-5.546449,-11.742605,0.045322,0.892000,-27.446321,21.658602,True,False,GREEN,0.488917
monza_bea_lap39_to_medium_new_tyre_only,BEA,39,MEDIUM,new,tyre_only,S-H-M,2,6.206224,0.084910,12.268320,0.098000,-15.855471,21.891733,True,False,GREEN,0.463375
monza_bea_lap39_to_hard_new_tyre_only,BEA,39,HARD,new,tyre_only,S-H-H,2,12.552112,8.205191,16.754303,0.000000,-9.327383,21.869938,True,False,GREEN,0.460250
monza_bea_lap40_to_soft_new_tyre_only,BEA,40,SOFT,new,tyre_only,S-H-S,2,-3.979253,-9.848448,1.454290,0.834000,-25.765077,21.658602,True,False,GREEN,0.465959
monza_bea_lap40_to_medium_new_tyre_only,BEA,40,MEDIUM,new,tyre_only,S-H-M,2,6.996498,1.211910,12.849941,0.060000,-15.021397,21.891733,True,False,GREEN,0.464334
monza_bea_lap40_to_hard_new_tyre_only,BEA,40,HARD,new,tyre_only,S-H-H,2,12.989066,8.707295,17.127563,0.000000,-8.901729,21.869938,True,False,GREEN,0.460709
monza_bea_lap41_to_soft_new_tyre_only,BEA,41,SOFT,new,tyre_only,S-H-S,2,-2.312200,-7.863824,2.848677,0.696000,-24.040879,21.658602,True,False,GREEN,0.454000
monza_bea_lap41_to_medium_new_tyre_only,BEA,41,MEDIUM,new,tyre_only,S-H-M,2,7.829398,2.300648,13.384953,0.030000,-14.141406,21.891733,True,False,GREEN,0.475083
monza_bea_lap41_to_hard_new_tyre_only,BEA,41,HARD,new,tyre_only,S-H-H,2,13.474214,9.198340,17.535238,0.000000,-8.439061,21.869938,True,False,GREEN,0.452375
monza_bea_lap42_to_soft_new_tyre_only,BEA,42,SOFT,new,tyre_only,S-H-S,2,-0.460562,-5.770405,4.533407,0.538000,-22.273725,21.658602,True,False,GREEN,0.451500
monza_bea_lap42_to_medium_new_tyre_only,BEA,42,MEDIUM,new,tyre_only,S-H-M,2,8.754846,3.520638,13.939018,0.012000,-13.215498,21.891733,True,False,GREEN,0.454041
monza_bea_lap42_to_hard_new_tyre_only,BEA,42,HARD,new,tyre_only,S-H-H,2,13.964075,9.737207,17.953983,0.000000,-7.939380,21.869938,True,False,GREEN,0.492167
monza_bea_lap43_to_soft_new_tyre_only,BEA,43,SOFT,new,tyre_only,S-H-S,2,1.415275,-3.783992,6.186477,0.366000,-20.463616,21.658602,True,False,GREEN,0.476042
monza_bea_lap43_to_medium_new_tyre_only,BEA,43,MEDIUM,new,tyre_only,S-H-M,2,9.607366,4.666082,14.568910,0.002000,-12.243673,21.891733,True,False,GREEN,0.465083
monza_bea_lap43_to_hard_new_tyre_only,BEA,43,HARD,new,tyre_only,S-H-H,2,14.535832,10.341016,18.448798,0.000000,-7.402685,21.869938,True,False,GREEN,0.462792
monza_bea_lap44_to_soft_new_tyre_only,BEA,44,SOFT,new,tyre_only,S-H-S,2,3.257233,-1.674236,7.676023,0.232000,-18.610553,21.658602,True,False,GREEN,0.493584
monza_bea_lap44_to_medium_new_tyre_only,BEA,44,MEDIUM,new,tyre_only,S-H-M,2,10.613890,5.907368,15.387166,0.002000,-11.225932,21.891733,True,False,GREEN,0.481792
monza_bea_lap44_to_hard_new_tyre_only,BEA,44,HARD,new,tyre_only,S-H-H,2,15.085088,10.929173,18.980446,0.000000,-6.828977,21.869938,True,False,GREEN,0.552250
monza_bea_lap45_to_soft_new_tyre_only,BEA,45,SOFT,new,tyre_only,S-H-S,2,5.121643,0.522637,9.376936,0.084000,-16.714534,21.658602,True,False,GREEN,0.457333
monza_bea_lap45_to_medium_new_tyre_only,BEA,45,MEDIUM,new,tyre_only,S-H-M,2,11.696917,7.180854,16.173186,0.000000,-10.162274,21.891733,True,False,GREEN,0.450375
monza_bea_lap45_to_hard_new_tyre_only,BEA,45,HARD,new,tyre_only,S-H-H,2,15.723620,11.594193,19.624991,0.000000,-6.218255,21.869938,True,False,GREEN,0.450125
monza_bea_lap46_to_soft_new_tyre_only,BEA,46,SOFT,new,tyre_only,S-H-S,2,7.040243,2.595638,11.183284,0.026000,-14.775560,21.658602,True,False,GREEN,0.451334
monza_bea_lap46_to_medium_new_tyre_only,BEA,46,MEDIUM,new,tyre_only,S-H-M,2,12.852722,8.601089,17.157261,0.000000,-9.052699,21.891733,True,False,GREEN,0.448833
monza_bea_lap46_to_hard_new_tyre_only,BEA,46,HARD,new,tyre_only,S-H-H,2,16.307204,12.352260,20.161563,0.000000,-5.570520,21.869938,True,False,GREEN,0.448083
monza_bea_lap47_to_soft_new_tyre_only,BEA,47,SOFT,new,tyre_only,S-H-S,2,9.091068,4.649389,13.023587,0.004000,-12.793631,21.658602,True,False,GREEN,0.451750
monza_bea_lap47_to_medium_new_tyre_only,BEA,47,MEDIUM,new,tyre_only,S-H-M,2,14.056799,9.964888,18.191393,0.000000,-7.897206,21.891733,True,False,GREEN,0.455584
monza_bea_lap47_to_hard_new_tyre_only,BEA,47,HARD,new,tyre_only,S-H-H,2,16.972425,13.101436,20.771925,0.000000,-4.885772,21.869938,True,False,GREEN,0.450375
monza_bea_lap48_to_soft_new_tyre_only,BEA,48,SOFT,new,tyre_only,S-H-S,2,11.002128,6.836551,14.962041,0.002000,-10.768747,21.658602,True,False,GREEN,0.448458
monza_bea_lap48_to_medium_new_tyre_only,BEA,48,MEDIUM,new,tyre_only,S-H-M,2,15.274076,11.344261,19.154486,0.000000,-6.695798,21.891733,True,False,GREEN,0.450709
monza_bea_lap48_to_hard_new_tyre_only,BEA,48,HARD,new,tyre_only,S-H-H,2,17.685832,13.885399,21.400191,0.000000,-4.164010,21.869938,True,False,GREEN,0.447542
monza_bea_lap49_to_soft_new_tyre_only,BEA,49,SOFT,new,tyre_only,S-H-S,2,13.013290,8.971564,16.862841,0.000000,-8.700908,21.658602,True,False,GREEN,0.447542
monza_bea_lap49_to_medium_new_tyre_only,BEA,49,MEDIUM,new,tyre_only,S-H-M,2,16.528112,12.765097,20.149979,0.000000,-5.448472,21.891733,True,False,GREEN,0.446291
monza_bea_lap49_to_hard_new_tyre_only,BEA,49,HARD,new,tyre_only,S-H-H,2,18.445290,14.706799,22.140454,0.000000,-3.405235,21.869938,True,False,GREEN,0.453459
monza_bea_lap50_to_soft_new_tyre_only,BEA,50,SOFT,new,tyre_only,S-H-S,2,15.035999,11.238696,18.831137,0.000000,-6.590113,21.658602,True,False,GREEN,0.445833
monza_bea_lap50_to_medium_new_tyre_only,BEA,50,MEDIUM,new,tyre_only,S-H-M,2,17.720996,14.188580,21.318397,0.000000,-4.155229,21.891733,True,False,GREEN,0.449375
monza_bea_lap50_to_hard_new_tyre_only,BEA,50,HARD,new,tyre_only,S-H-H,2,19.181387,15.584364,22.877989,0.000000,-2.609446,21.869938,True,False,GREEN,0.446334
monza_bea_lap51_to_soft_new_tyre_only,BEA,51,SOFT,new,tyre_only,S-H-S,2,17.460105,13.930041,20.928502,0.000000,-4.436364,21.920263,True,False,GREEN,0.451625
monza_bea_lap51_to_medium_new_tyre_only,BEA,51,MEDIUM,new,tyre_only,S-H-M,2,19.285443,15.892573,22.749032,0.000000,-2.816070,22.090607,True,False,GREEN,0.448083
monza_bea_lap51_to_hard_new_tyre_only,BEA,51,HARD,new,tyre_only,S-H-H,2,20.041264,16.760246,23.749852,0.000000,-1.776644,21.915726,True,False,GREEN,0.444875
monza_bea_lap52_to_soft_new_tyre_only,BEA,52,SOFT,new,tyre_only,S-H-S,2,19.688943,16.383189,23.142974,0.000000,-2.239660,22.037352,True,False,GREEN,0.443042
monza_bea_lap52_to_medium_new_tyre_only,BEA,52,MEDIUM,new,tyre_only,S-H-M,2,20.480877,17.275762,24.041576,0.000000,-1.430993,22.037352,True,False,GREEN,0.444375
monza_bea_lap52_to_hard_new_tyre_only,BEA,52,HARD,new,tyre_only,S-H-H,2,20.984776,17.683043,24.509210,0.000000,-0.906829,22.037352,True,False,GREEN,0.446500
monza_bor_lap2_to_soft_new_tyre_only,BOR,2,SOFT,new,tyre_only,S-S-M,2,-0.049456,-0.084689,-0.010184,0.944000,-0.048897,0.000000,True,True,GREEN,2.850292
monza_bor_lap2_to_medium_new_tyre_only,BOR,2,MEDIUM,new,tyre_only,S-M-M,2,0.757306,0.560098,0.954505,0.000000,0.758936,0.000000,True,True,GREEN,0.635625
monza_bor_lap2_to_hard_new_tyre_only,BOR,2,HARD,new,tyre_only,S-H-M,2,1.288506,1.075062,1.495539,0.000000,1.288557,0.000000,True,True,GREEN,0.582792
monza_bor_lap3_to_soft_new_tyre_only,BOR,3,SOFT,new,tyre_only,S-S,1,-41.827385,-71.766507,-16.928927,0.986000,-42.999532,0.000000,False,True,RED,0.586375
monza_bor_lap3_to_medium_new_tyre_only,BOR,3,MEDIUM,new,tyre_only,S-M,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,True,RED,0.525542
monza_bor_lap3_to_hard_new_tyre_only,BOR,3,HARD,new,tyre_only,S-H,1,22.406571,5.811425,38.077433,0.040000,22.258692,0.000000,True,True,RED,0.539166
monza_bor_lap4_to_soft_new_tyre_only,BOR,4,SOFT,new,tyre_only,S-M-S,2,-42.236848,-70.995464,-18.279152,0.988000,-43.389673,0.000000,False,True,RED,0.538291
monza_bor_lap4_to_medium_new_tyre_only,BOR,4,MEDIUM,new,tyre_only,S-M-M,2,-1.307872,-1.524866,-1.094087,1.000000,-1.302289,0.000000,True,True,RED,0.535000
monza_bor_lap4_to_hard_new_tyre_only,BOR,4,HARD,new,tyre_only,S-M-H,2,20.790758,4.459949,36.046407,0.058000,20.595677,0.000000,True,True,RED,0.525917
monza_bor_lap5_to_soft_new_tyre_only,BOR,5,SOFT,new,tyre_only,S-M-S,2,-42.674480,-70.385290,-19.623748,0.990000,-43.728789,0.000000,False,True,RED,0.525292
monza_bor_lap5_to_medium_new_tyre_only,BOR,5,MEDIUM,new,tyre_only,S-M-M,2,-2.562362,-2.987492,-2.143518,1.000000,-2.551423,0.000000,True,True,RED,0.525833
monza_bor_lap5_to_hard_new_tyre_only,BOR,5,HARD,new,tyre_only,S-M-H,2,19.183378,3.108766,34.175553,0.070000,18.982369,0.000000,True,True,RED,0.524875
monza_bor_lap6_to_soft_new_tyre_only,BOR,6,SOFT,new,tyre_only,S-M-S,2,-20.580307,-47.662291,1.176419,0.886000,-44.016878,21.658602,False,False,YELLOW,0.522291
monza_bor_lap6_to_medium_new_tyre_only,BOR,6,MEDIUM,new,tyre_only,S-M-M,2,18.055270,14.615418,21.672300,0.000000,-3.747403,21.891733,True,False,YELLOW,0.523250
